video_id,comment
MhCHrvfAXlc,"Hi,
I have completed my 12th in 2015, and didn't pursue my graduation due to financial problems. But I want to become a AI programmer, Please guide me how can I do it? I have basic knowledge of coding."
MhCHrvfAXlc,"I plan on attending a full stack bootcamp, does learning Java matter or it has to be python?"
MhCHrvfAXlc,Can u suggest some books rather than watching tutorials for all those skills u discussed in the video
MhCHrvfAXlc,"It is clear that the financial and economic forces of the world, especially monopolistic ones, no longer find a solution and a way out to worsen the crisis of the global economy and its approach to collapse after the era of the control of that economic fascism that called itself neoliberal to deceive everyone at the hands of thugs such as Friedman and the Chicago School hired by the forces of money to escape the headband to savage them away from the controls and the only solution in front of them is the old solution Igniting war and wars to restructure and take off the global economy and export its crisis to a war whose fuel goes to humans instead of revolution Them
BRICS' great opportunity to change humanity for social justice and eliminate monopoly and imperialist exploitation of the dollar and its gang, especially India, China and Latin America, lies in the largest labor energy in the world, which will attract others and will be accepted, welcomed and loved by all societies of the world, including the West and America, with a completely new and modern proposal away from paper and electronic money
The chance of China, BRICS and its members is impossible with the idea of the entire monetary union or even in the idea of cash they will inevitably be the loser Their chance lies in the largest labor energy in the world which will attract others and will be accepted and welcomed and loved by all societies of the world including the West and America
India, China and Latin America, with their population size and the immensity of Russia's resources, and other members will open up prospects for them with something else that will change the economy and the world forever.
The biggest benefit of AI capabilities is not war but economics by digitally calculating the value of work as a medium of exchange placed in the balance of the value maker instead of digital currency and real currency
In my opinion we need to get rid of the idea of criticism
Always diabolical dualism with criticism in general as a means of regulating exchange, inflation and overcrowding, it is always clear that a reasonable degree of socio-economic justice has become everyone's conviction that it is impossible, socialism has failed to solve it, taxes have failed to solve it, unions have failed, neoliberal economics have failed to obtain it, and we say a reasonable degree, at least, as did Keynes and the undisciplined money ogres who manipulate the authorities, law-making, tax haven paradises, fraud.......
They have become overlapping states, so here I come back and ask my question, does it carry the prospects of the solution to return to value, not cash and securities?
The greatest benefit to the capabilities of artificial intelligence is not war but economics by calculating the value of work digitally as a medium of exchange placed in the balance of the value maker instead of digital currency and real currency
This is an opportunity, perhaps, for the powers that want to get rid of the dollar, such as China, Russia, and even Europe, or for promising emerging powers such as India, or technologically advanced powers such as Taiwan, Japan, or South Korea, and I focus on India first and then China, because it is their invaluable opportunity.
Unless America precedes everyone and does this trick, and it is the strongest of all, depending on the degree of its pragmatism, the loss of the SWIFT system and the dominance of the dollar is a very difficult step
The best way to get rid of the curse of currencies, including the dollar, disasters, collapses, the monopoly of financial ghouls, crises and wars Scientific and technical development in general opens up horizons that did not exist in areas that no one has touched on before, it develops work and elevates it My humble opinion is that the economic system and the mechanisms of its employment and directing this development and the speed of its response to it is the key I want to repeat my presentation under my main name on the site of civilized dialogue and its foundations The best benefit we can get through artificial intelligence To calculate the value through a single measurement, scientists know the value just like the units of measurement in the ISO system such as meters, joules, watts, pascals, volts, amperes, newtons, kilograms, bits..... And blockchain technology to manage its circulation and get rid of the concept of currency to get rid of the currency curse
The idea of expressing value without currency proposed by Marx and Robert Owen Marx's idea was theoretical and mathematical, but Owen's idea was more practical with what he called units of measurement of work, but they had practical difficulty calculating it. I searched a lot for who studied value, and I came up with the idea of measuring value with a single measure that economists know, and we use artificial intelligence to calculate and manage it with blockchain technology used by electronic currency designers. This scientific aspect we owe to its creators, but of course we don't want it for digital currency because it is a new monopolistic tool that we want to share its value. I did not know that Marx and Owen had actually proposed the idea until after reading this by chance that this encourages us to lay a foundation from which to proceed, starting with the idea of this single criterion of the value of work for Owen and Marx, and then developing or modifying it according to the results of studies.
Value in one way is a measured measured by neural networks and fuzzy logic in artificial intelligence through dynamic weighting and adjustment processes that can enter social values, the amount of need, the degree of interest, creativity, energy and effort.......
Yes, we can calculate the value thanks to this technological development, unlike in the era of Marx and Owen. We can position it as a clearly defined tool. We call it, for example, WorkCoin or ValueCoin ..... And define it (a value that needs such and such work and energy with this degree of creativity, with this degree of benefit, with this degree of need, with this degree of social interest and demand for such and such with the possibility of such and such destruction or such and such damage...............
Similar to the definition of any one measurement such as a calora (is the amount of energy that raises the temperature of a gram of pure water by one degree Celsius)
The value calculated by a network of independent platforms managed by blockchain technology and calculated by ISO metrics and units of measurement is converted into a digital balance of these units for each individual or organization as well as any good, service or... They are measured by platform networks and value is placed in the same units and thus these goods and services can be provided and... For the individual or institution and the corresponding units are removed from the balance of the individual or institution that obtained the good or service or ...
The basis for appreciating humanitarian action in a relatively acceptable approximation is the rankings of research and discovery degrees at award-giving institutions such as the Nobel Committee or prestigious scientific academies such as the Massasusetch Institute, Harvard, Cambridge... Educational institutions, as well as sports club institutions, are in-depth and have rich experience in evaluating the value of work and even military and intelligence institutions, regardless of opinion, but they have very rich evaluation experiences that can be used as a basis for us to launch.
It has a great practical example, such as the application of Softcoin in America through the mobile, where it measures the energy exerted by the person, calculates it, and converts it into units or coins that are spent in return for dollars
Of course, the last stage we do not want, we want these units, for example, it is the means of exchange, not the dollar, the euro, the pound, or....
This is applied even in electronic games about football and various sports, and even in other military and educational games......
From my article in the Modern Disscussion website in Arabic :
الربط العضوي بين الديمقراطية الليبرالية بكل عظمتها مع فاشية اقتصادية متوحشة جشعة وشريرة منحطة وعديمة الأخلاق وهي الرأسمالية المتوحشة هو سبب أزمة الديمقراطية وعودة الديكتاتوريات والفاشيات الدينية والشعبوية

The same Article in the Modern Disscussion website in english:
The organic link between liberal democracy in all its greatness and a savage, greedy, evil, decadent and immoral economic fascism, namely savage capitalism, is the cause of the crisis of democracy and the return of dictatorships, religious fascists and populism"
MhCHrvfAXlc,The Best Ai roadmap I ' ve ever seen Thank you
MhCHrvfAXlc,"Sir is there are any prerequisite for starting AI engineering 
.... I'm very beginner to this Programming world"
MhCHrvfAXlc,Is this possible to get the complete remote jobs in AI /ML
MhCHrvfAXlc,"Finally, the best steps ever. I will start soon."
MhCHrvfAXlc,"I am studying mechanical engineering at the moment and was thinking due to this boom in AI, I should be looking at a career path in there because I am humbly good at strategic implementations. For the past week   I have been talking to my friends and family that I want to start my new path in AI which I currently have about 0.01% knowledge of. In order to take action on it I searched on youtube ""How to become an AI engineer"" and this was the first video that popped up. Oh my oh my this could be my life changer. If I follow these steps correctly in 8 -12 months I would be able to get into a path in life where I would be going to work each and everyday with a smile on my face knowing that I am following the exact path of life which I would thrive and cherish. 

Today is 23/04/2024 and I hope by 23/01/2025 I would be able to come back to this comments section and share with you how my life changed due to this 30 minute video. I request anyone who got inspired by this video to connect with me so we can start the journey together as gym buddies. 

Thank you so much again for this amazing video."
MhCHrvfAXlc,soo interesting video
MhCHrvfAXlc,Do you have any sepearate roadmap for managers or senior professonals. Because coding may not be reqd for then. Could you please advise.
MhCHrvfAXlc,The video I wanted❤
MhCHrvfAXlc,Due to hype there has entered a huge crowed in AI/ML/Data Science field who cannot tell the difference between differentiation & integration and cannot write a simple python program  :(  What they are some sort good are at using some propriety  tools (no code/low code) and using commercial APIs !
MhCHrvfAXlc,"Thanks codebasics for gold content. I'm 31 and have been working as a manual QA tester for the past 8 years. I've been comfortable in my role, but recently I've started feeling insecure due to rapid technological advancements. I've been considering a career shift and looking for resources to help with this change, but I'm unsure if it's a wise decision at this stage in my QA career. I also feel like I've hit a plateau in my current path."
MhCHrvfAXlc,"Great work daval patel,  understanding transformer architectures, especially those provided by Hugging Face, is crucial for AI engineers working in natural language processing (NLP) and related fields. Transformers have revolutionized NLP tasks by enabling models like BERT, GPT, and others to achieve SOTA performance across various benchmarks. Hugging Face's Transformers library provides easy-to-use interfaces for accessing and fine-tuning pre-trained transformer models, making it a valuable resource for AI engineers."
MhCHrvfAXlc,Thanks!
MhCHrvfAXlc,"thank you so much for the guidelines❤
I’m 16 and I have found a foundation for me to follow in my future years :)"
MhCHrvfAXlc,"This is a very helpful video. I am now working as AI Administrator / Annotator, and outside my working hour i spare a couple of hours learning Phyton (still a beginner) hoping that in the future i could lift up my career in the AI Industry. Before i wasn't that sure wether i am on the right path or not, now i am becoming more sure that I am doing the right thing."
MhCHrvfAXlc,"Great video! Would appreciate your and your subscribers support on my new youtube channel and video series on the basics of AI, ML and Cloud: Great video! Would appreciate your support on my new channel: https://youtu.be/4kBnS04Tp1A?si=ZqI1L2CXVg7_T5yo"
MhCHrvfAXlc,What classes I need to take?
MhCHrvfAXlc,"Finally I have stepped in after a long decision.  The pdf is narrated nicely with right way I would say.  Really appreciate the team who made this plan and steps . I have enrolled on this course and target to complete  by this year. With 16 years of experience in  Data Engineer role ,I felt very worth it."
MhCHrvfAXlc,"I love this, thanks for the effort"
MhCHrvfAXlc,So much effort selflessly ❤
MhCHrvfAXlc,"I am highly convince after going through all the AI engineer road map YouTube channel but sir your content is the best ever step by step I really appreciate that , My AI engineering carrier starts now"
MhCHrvfAXlc,Crisp and Clear roadmap to become AI Engineer..loved the way you explained
MhCHrvfAXlc,I just became a data analyst a year ago. Can make the jump to AI Engineer from data analyst if I follow this path?
MhCHrvfAXlc,This is real gold. Thank you
MhCHrvfAXlc,To be honest you will need way more time than alluded to hear just for Python alone 😢
MhCHrvfAXlc,Comments chat GPT se Dale huye kyu lag rhe hai?😊
MhCHrvfAXlc,Well detailed roadmap. Helped a beginner in AI like to me in understanding where to start. Thank you so much.
MhCHrvfAXlc,"Hey,
I am an R&D engineer by profession, do you think building a career in ML and AI requires a masters degree or is it better to learn free through various resources?"
MhCHrvfAXlc,"As a software engineer , you are not even close to software engineering with this road map .. this is just software developement"
MhCHrvfAXlc,I want to join your course
MhCHrvfAXlc,Thank you so much for the detailed video. ❤
MhCHrvfAXlc,What is your viewpoint on google certifications or certifications in general?
MhCHrvfAXlc,"your videos are time saver, Thankyou So much, sir"
MhCHrvfAXlc,Excellent video and very nice explanation !!!
MhCHrvfAXlc,"I have gone through lots of video playlist related to AI roadmap and now I can say that you clearly solve my doubts related to how i can start my AI journey.
Thanks"
MhCHrvfAXlc,Okkkk please someone guide me as we know that there is an ai known as devin which will definitely reduce jobs for all the coders/software engineer and i have some kind of intrest in tech field yk coding and im totally beginner at this field totally noob i just had given 12th boards one month ago so without any degree can i join ai engineering or similar things.... Guide me....... 🙂
MhCHrvfAXlc,sir can u plz interview an AI engineer and make a video ......plz sir🙏🙏
MhCHrvfAXlc,Thank you so much. You shared a very clear pathway and motivation to upgrade myself.
MhCHrvfAXlc,I have very low configuration laptop ... I have intel pentium gold and 4gb ram ... So can I do with this?? Please guide 🙏🙏
MhCHrvfAXlc,"Hello Mr. Patel,
Your content and this AI Engineer roadmap appear to be extremely interesting. Thank you for providing us with this type of content on Youtube !
I am genuinely interested in beginning my journey to become an AI Engineer, and I would like to ask if it would be possible to create videos or conduct Twitch live streams based on your content to vlog my progress as I complete your roadmap ?

By the way, I am French, and it could be great to share your content with my French compatriots :)

Best Regards,
Nakomaat"
MhCHrvfAXlc,Thanks a million !!
MhCHrvfAXlc,"I have never commented before, but I would like to say that your video is more helpful than my university course in three years. :)"
MhCHrvfAXlc,Is a master's degree necessary to land an AI/ML engineer job?
MhCHrvfAXlc,"Hi, recently found your channel and then this video. Shakir this side from kashmir, i just completed my 10th board examination and i want to put all of my time into learning skills, i am already done with the python stuff and all you suggested plus i personally love doing maths and i want to opt it for future as well. My question to you is doing stuff like programming still worthy as there is AI everywhere Devin, blah blah and who knows what is coming next. So if I'm not wrong if somebody wants to pursue some sort CS degree, the only option remains is AI engeneering, Now the question i want you to answer is, is this AI Engeneering a secure thing to do, won't it get replaced by AI. I would highly request you to take my question and suggest me what should i do further, should I just follow your given roadmap or dive into some other profession leaving this coding and all that. If you'll answer that's really gonna get me out of this delima in which I'm stuck. I will be waiting buddy."
MhCHrvfAXlc,"I feel like this video is need of the hour for those who're serious and want to make on it.
Great work and thanks a ton."
MhCHrvfAXlc,"I'm starting my career in coding. I have learn basic of java but still don't know that I have an interest in coding or not.but I'm good in maths.
So can i flow this road map and able to secure a good job in Ai field."
MhCHrvfAXlc,What kind of laptop or computer should i buy?
MhCHrvfAXlc,I've no interest in coding or math. Talking as a ai/ml engineer
MhCHrvfAXlc,"100 Days of 100 days of programming challenge
DAY - 0"
MhCHrvfAXlc,I am an ECE does the companies has restriction those job role for only CS students ??
MhCHrvfAXlc,As an industrial designer do i nedd to follow the exact roadmap? Like I am trying to learn and understand AI from a creative perspective. I don't know if this should be the way I should go? I mean can you please guide??
MhCHrvfAXlc,"Hello everyone, i am manvendra. i am new as a learning AI/ML engineer. is anyone want to partner with me to learn AI/ML.?"
MhCHrvfAXlc,thanks a  lot
MhCHrvfAXlc,Thanks for providing the learners with such a promising roadmap.
MhCHrvfAXlc,is it possible for a bcom graduate to become an ai engineer?
MhCHrvfAXlc,Sir can we also get certificate  of this 8 month course
MhCHrvfAXlc,I am 45 years old frontend manager from Bangalore with 17+ years of experience. AI has been very intriguing and have always wanted to pursue it. Can I invest 8 months in learning this and get job as AI engineer.
MhCHrvfAXlc,"Man, good job. Couldn't resist to like and comment."
MhCHrvfAXlc,"This is a goldmine!!
Thank you so much❤"
MhCHrvfAXlc,Hi I am 42 now and I am out off tech background. Can I go through data science. Please explain me which won is good and job oriented for me. Please let me know about
MhCHrvfAXlc,when do i start learning? should i start now as i completed my 10th? is it possible to learn this as a 10th completed student or should i wait?
MhCHrvfAXlc,"Gold nuggets throughout the video, such as online presence is your new resume and ask meaningful questions"
MhCHrvfAXlc,I think this video is a diamond in a coal mine
MhCHrvfAXlc,Sir what level of math is required for AI .PLEASE comment
MhCHrvfAXlc,One of the best vids indeed....... Will comment after 8 Months
MhCHrvfAXlc,My Misconception is clear about AI  and this video is very helpful for clear roadmap to get hire as AI engineer.
MhCHrvfAXlc,Namaste dosto ki baat kar rh th kya sir
MhCHrvfAXlc,"Thank you, sir, for the excellent roadmap. Your explanation is very clear and crystal clear."
MhCHrvfAXlc,"Hi Dhaval, Hope you are doing well. I am following your roadmap of AI Engineer from your YouTube channel.I am software engineer with a 5 years of experience. I have a question and I am confused bit regarding it. As I don't have an experience as AI engineer, after completion of AI roadmap - can companies consider my 5 years of experience(it is not related to AI Engineer). So here I am confused and can't figure it out what will companies offer me package."
MhCHrvfAXlc,"This is what I have beeen looking for, I am ready to dive into this for the remaining days of this year."
MhCHrvfAXlc,"You rock! amazing job.  New sub. Currently I am a software engineer with 14 months of experience coding, and 12 months as a Data Analyst but I would like to be a ML engineer. Your video is all that I need , thanks a bunch!"
MhCHrvfAXlc,I find this guideline a very helpful step by step guide. Thanks Dhaval for sharing this roadmap and for forming this community for helping each other.
MhCHrvfAXlc,The best video i have watched so far on AIML. Definitely recommend all those students pursuing undergrad in cse and allied courses to watch this video.
MhCHrvfAXlc,"Leaving this comment here, I'll come back after a year to check the progress I've made."
MhCHrvfAXlc,"Probably best video i have cpme across so far. Process, Knowledge are key factors I like in this"
MhCHrvfAXlc,Thanks vaiya for everything
MhCHrvfAXlc,"very informative indeed. Many thanks bro,."
MhCHrvfAXlc,"Wow, this roadmap looks fantastic and incredibly helpful! You've done a thorough job covering everything. I'm eager to follow these steps. Thank you so much for providing this valuable resource!"
MhCHrvfAXlc,"Discord invite link is invalid, Could you please share the new Discord invite link?"
MhCHrvfAXlc,DO DATA ENGINEER ROADMAP
MhCHrvfAXlc,"Great timing Dhaval, I was looking for an AI engineer roadmap after reading many articles and watching videos about Devin AI and other AI tools."
MhCHrvfAXlc,Sir do you any AI ENGINEER course on codbasics please let me know wnated to learn only from you .please reply if possible  🙏
MhCHrvfAXlc,"Really, the amount of hard work YOU have put in for others' success is really commendable! 👏👏👏. That acts as a greaaat motivator!"
MhCHrvfAXlc,"Hello sir, many links are not opening from pdf, kindly provide another pdf."
MhCHrvfAXlc,"I feel so lost in life working in a mindless govt. job for the past 3years with no growth or corporate experience. Just infinitely scrolling away my 20s. I don't know why but this video gave me the jolt I needed to realise I'll keep wasting away my life if I keep waiting for some boost of motivation and magically fix my life. I'm gonna take up this 8-months challenge and make it out of this hedonic cycle of consuming social media and no matter if I can  a job or not.
Wish me luck, I guess. Thank you for the roadmap! You've earned a subscriber. I promise this time I won't disappoint myself."
MhCHrvfAXlc,best way to ask isnt always asking for directions but asking a question and answering to it wrongly cause people would love to correct your mistakes rather than answering xD
MhCHrvfAXlc,Pdf download nahi hota plz hlp  anyone 😂
MhCHrvfAXlc,Damned! This is really good! The amount of details and efforts put in that video and PDF is remarkable. Thank you!
MhCHrvfAXlc,Looking forward a playlist for Microsoft Open AI and ML (Azure)
MhCHrvfAXlc,Hello is there no need certification to be proof  of my learning?
MhCHrvfAXlc,"Hello sir, my name is gaurav kumar i come from a non tech background in 2021 i decided to learn coding so i did it and also did dsa it took me 1 year complete but at the end due to lack of degree i guess I didn't got the tech job so right now i am doing job in another sector to continue my life but i don't enjoy it. I want to come in tech do you think should i go for ai now or i should not because in india degree matters most. 
Please clear this doubt I'll wait for reply thank you ❤️"
MhCHrvfAXlc,"Hey man, would you mind sharing another file for the roadmap seems like the one provided is either empty or corrupted. Thank you in advance."
MhCHrvfAXlc,Amazing presentation!! Thanks for this! I'm really motivated now! Also thanks for the ressources!! No excuses now :)
MhCHrvfAXlc,the best I can say keep going👍
MhCHrvfAXlc,it's just a valuable videos for absolutely beginners
MhCHrvfAXlc,"Thanks for combining all this information. I will put this roadmap to test me and the structure given and will comment every course completion and watch my progress. Thanks for the valuable information.

Start Date 17th March 2024. Week 1 and 2: Computer Science Fundamentals

End Date 30th March 2024"
MhCHrvfAXlc,I have watched some other roadmaps before this and they where giving useless gyan even though they don't know anything about AI. And this roadmap laid by am expert I can see clear difference. Thank you very much for this roadmap you made my path clear.❤
MhCHrvfAXlc,"Yo, dude, I gotta hand it to you, this video you put together is straight-up fire! I mean, you've got the whole package here – roadmap, learning strategies, motivation, and even assignments. It's like you've condensed the essence of a Master's program into one epic video.

Seriously, watching this feels like I'm getting a sneak peek into an elite institute like ISB or something. You've laid out everything someone needs to know – from where to start, how to navigate through the learning journey, staying motivated when things get tough, and even practical assignments to put theory into practice.

I can totally see this becoming a go-to resource for folks looking to level up their skills or even for those dreaming of pursuing higher education in top-notch institutions. It's got that perfect blend of guidance and inspiration that makes you wanna roll up your sleeves and dive right in.

Props to you, man. This isn't just a video; it's a roadmap to success."
MhCHrvfAXlc,"Sir, After I complete these topics can I get any free certification on popular platforms.."
MhCHrvfAXlc,"Hi Sir, i am 39 years old. I will get offer if start and complete this roadmap. Please give your suggestion."
MhCHrvfAXlc,"Thanks for the road map  ❤, Starting My Journey  to shift to AI Engineer"
MhCHrvfAXlc,Wow..this is awesome! Thank you so much sharing sir..! Much respect 🙏
MhCHrvfAXlc,Dhaval you are doing an fantastic job. I am a Technical Architect in one of the MNC having 13 years of experience and i remember my old days where i use to struggle to find content and direction for learning in tech industry. I would appreciate that content creators and like you make life easy. I am sure many of the aspirants who wants to be the future of AI Engineer will follow the directed footsteps by you. Thank You :)
MhCHrvfAXlc,Thanks for this roadmap! This helps me a lot in understanding the underlying tools and skills needed to become a successful AI engineer.
MhCHrvfAXlc,Guys do another rat race for this one. Make plenty of people in this field. Make the market saturated. And suffer for job scarcity. We got to stop rush and focus on fundamentals.
MhCHrvfAXlc,What is the ideal laptop configuration needed for this
MhCHrvfAXlc,"Nice video!! Hope I find myself at a better position. Being a randomly lost person,  I have got something to follow. Thank you sir."
MhCHrvfAXlc,i am simply spellbound sir!
MhCHrvfAXlc,Thank you immensely for providing this roadmap. It has truly boosted my confidence and clarity of thought. May blessings be upon you:)
MhCHrvfAXlc,Could you please do a similar roadmap for AI Product Manager?
MhCHrvfAXlc,Thanks a lot!! Can you please provide the roadmap for Data Engineer 2024 as well.
MhCHrvfAXlc,🍎🍎🍎
MhCHrvfAXlc,Very much needed Roadmap for a engineering student...thank you very much sir for your comprehensive guidance!!!
MhCHrvfAXlc,Thank you so much . I was looking for something like this with all edtech scams that are happening. It is truly inspiring I am going to start my journey. Thank you very much again for this 😊
MhCHrvfAXlc,Hai sir i am a new subscriber to ur channel . Actually i am a bca student i dont knoe wether u read this or not . But frankly saying u   your vedio is awesome the way u explain that is super good and Vedio edit too . But one major problem in your channel is thambnails . All ur thambnails look very simple comparing to ur video quality the thambnail are not satisfied. Make the thambnail more attractive even i am small designer also i do thambnail so a small suggestion to ur content 😅 and the Vedio is very usefull u changed my direction to a good path
MhCHrvfAXlc,"Hi can you suggest a course on AI Productd Management, please"
MhCHrvfAXlc,"He shared the page of SANDEEP Maheshwari,,, #stopscambusiness"
MhCHrvfAXlc,I have started my journey in DL with your videos and now I am doing well even being non CS student. Currently looking for upscale and seems like this videos has it all which I was looking for. Thank you so much.
MhCHrvfAXlc,"This video is golden!! Thank you, Dhaval."
MhCHrvfAXlc,Any roadmap for Network Engineers?
MhCHrvfAXlc,Incredible quality that I am unaccustomed to seeing. It is clear this took a lot of hard work to put together. Thank you!
MhCHrvfAXlc,thank you so much for the great video..
MhCHrvfAXlc,Sir which place is not fraud or right to learn complete Ai
MhCHrvfAXlc,need data science cours now pls
MhCHrvfAXlc,"why you dont have your course AI  , please have one and kindly include job assstance  like learnbay  odin etc"
MhCHrvfAXlc,Thanks a lot Dhaval sir posting this in-depth AI Engineer roadmap. AI at first looked overwhelming to me but watching this video has given me confidence to get started and follow this learning journey for long term.
MhCHrvfAXlc,Well said
MhCHrvfAXlc,Thanks for this Video. My sincere Thanks!
MhCHrvfAXlc,Hello without a degree can i become an ai or ml engineer
MhCHrvfAXlc,Sir how can i get a certification of being an AI engineer ?
MhCHrvfAXlc,"Hi, Sir, could you make a video on AI's impact on data analyst roles, future prospects, and insights on developing these skills for a potential career choice?"
MhCHrvfAXlc,Sir codebasics ka data analytics bootcamp live h ya self paced please sir reply ASAP
MhCHrvfAXlc,Comic verse 😂
MhCHrvfAXlc,"I watched the video, and it's truly outstanding. It covers all the essential elements and provides a clear roadmap on how to plan them. I really enjoyed the content and appreciate you sharing this valuable knowledge and a well-structured roadmap. Thank you for making such an informative video."
MhCHrvfAXlc,"Subscribed, thanks!"
MhCHrvfAXlc,Thank you so much sir for making such a great video and providing everything at a single place for becoming a AI Engineer. You are doing a great job sir thank you again🙏🙏
MhCHrvfAXlc,this one video made me interested in your channel. Well researched info.
MhCHrvfAXlc,"@codebasics
This is a SUPERB share!
Thank you very much Dhaval Patel 🙏"
MhCHrvfAXlc,"Hello, I am a 39-year-old stay-at-home Father who lives in Alberta Canada, I have a small Taxi company. I am Indigenous and cannot afford to go to University. I have worked mainly in the Social Work field. I have always liked computers, I started late with my first laptop at the age of 21. I have taken courses in Data Science and Web Development, after two months of that and more research. I have concluded that I will become an AI Engineer. With the internet and all these resources, all I have to put in is my time and effort plus the cost of my computer and the internet bill etc. I will do my best and work hard to reach my Career Goal. Thank you for this resource and great video Dhaval."
MhCHrvfAXlc,Can i use javascript instead of python?
MhCHrvfAXlc,"Yes MOST OF THEM are winning bcz of *reservation criteria* 
Due to which boys are left behind to get their privileged seat













In IIT most of the girls get seat  inspite of less rank than general category due to their advantageous reservation policy

But for a boy to get into the same college, he needs much better rank😢


This is the BITTER TRUTH
😢"
MhCHrvfAXlc,"Thanks a lot for providing such a comprehensive roadmap, subscribed =>"
MhCHrvfAXlc,4hrs a day for working professional will be almost impractical
MhCHrvfAXlc,Thank you so much. It's been really helpful to understand how to get started. Would it be possible for you to share the Data Engineering roadmap with us? Thank you.
MhCHrvfAXlc,Wonderful resource. Thanks a lot for putting it together 👍
MhCHrvfAXlc,What difference does any of this make? AGI is arguable already here at least privately and ASI is potentially here in 3 years. I don’t see the point in learning any of this as ASI is going to wipe all this skillset away overnight
MhCHrvfAXlc,i m a java developer witj 10+ years of experience. i would like change career.. is it ok to change AI ?
MhCHrvfAXlc,Thanks bro
MhCHrvfAXlc,What is API Development make 2024 ?
MhCHrvfAXlc,"I dont have much interest  in Algorithms and Maths (though  i can learn them but not advance level) . so Can i become DataEngineer ?  how is scope of DATA ENGINEER compared to DA, DS/ML. ?  Salary,Growth,Availability of Jobs in comare to DS ?"
MhCHrvfAXlc,"I'm Kubernetes engineer,  I think my skills branch out to MLOps and  LLM+Langchain+Prompt engineering. Can I directly pick LLM+Langchain and vector DB?"
MhCHrvfAXlc,hello sir i am pursing data science and i am come from commerce background  can i do ai engineer
MhCHrvfAXlc,What a great work
MhCHrvfAXlc,"Hi sir, very good video. You said that ai engineer is data science plus software engineering, but this road map is only data science, I might be wrong but I didn't get the software engineering part?"
MhCHrvfAXlc,Really appreciate your efforts to create such great content for AI beginners. It makes sense to have clear instructions with needed url’s for videos and tutorials. Highly recommend to anyone who has interest to start journey over AI learning.
MhCHrvfAXlc,Sir please reply my to my message i am in class 10 and want to do coding but I am confused where to start because I saw your dsa roadmap and now this one but I am confused which one to do plzz reply
MhCHrvfAXlc,"I will follow this road map. Even though if I don't turn out to become an Ai engineer, I will still have the knowledge I learnt.."
MhCHrvfAXlc,The roadmap you have provided looks promising and much better than other online paid AI/ML degrees offered by some universities. I am currently in the middle of my prep to crack top tier tech companies but really tempted to follow this program due to my growing curiosity in the field of AI/ML. Thanks for your effort for putting together all the resources. Subscribed.
MhCHrvfAXlc,I am in grade 11 and I will come back in the future and tell you guys where I am at in this field
MhCHrvfAXlc,"To be honest, seeing this video I feel wow in a sense that what a detailed description of what I am going to learn and what I am going to get at the end of the course and that is for free !!. I had never seen such a detailed description of the syllabus at my university during my bachelor's and master's degree courses which include both India and USA. Simply amazing and inspirational"
MhCHrvfAXlc,"Absolutely amazing video. You can see the amount work and effort he has put into making this roadmap. As a masters students in the field of AI , This is a gold mine of information. Thank you for sharing it with everyone"
MhCHrvfAXlc,Bro I am currently in 12th standard and I want to become a ai engineering so can you tell how can some one do ai after 12th what basics are required? What criterias are there?
MhCHrvfAXlc,"00:01 AI engineer is the career role benefiting most from the AI boom
02:24 Proper research before starting AI learning is crucial.
07:15 Use generators, list comprehensions, and multi-threading for efficient programming
09:33 Online presence is crucial for AI engineers, along with understanding business fundamentals.
14:15 Importance of learning SQL for AI engineers
16:48 Soft skills and effective resume got Aran hired as a data analyst
21:12 Week 22 focuses on MLOps and automation in machine learning project development.
23:24 Understand cloud platforms and machine learning on the cloud.
27:35 AI learning is continuous and requires continuous projects and online credibility building.
29:39 Group learning and sharing are crucial for AI engineers
Crafted by Merlin AI."
MhCHrvfAXlc,Thank you Dhaval. I am starting my journey for AI with this roadmap. So far I have not been able to do this constantly but I will make sure I dedicate few hours everyday and make it a practice to continue till the end. As said I will do show my progress and make connections in linkedin with my progress.
f2FclSWIPF8,"Damn!
Valuable Information, No one told me this before."
f2FclSWIPF8,"Thanks for sharing! I need advice: My TRX Wallet has some USDT trx, and I have the recovery phrase: -clean- -party- -soccer- -advance- -audit- -clean- -evil- -finish -tonight- -involve- -whip- -action-. What’s the best way should I go about sending them to Bybit?"
f2FclSWIPF8,"Till now, I have only used 1% of my data viz skills as a Junior Power BI Developer. 😅

Hem is correct! 💯"
f2FclSWIPF8,Can a botany garduate get a job in data analytics througha certificate course from bootcamps....
f2FclSWIPF8,True
f2FclSWIPF8,Very true!
f2FclSWIPF8,yep
f2FclSWIPF8,right
f2FclSWIPF8,Now i am not interested in this field 😂. Thanks for saving my carrer
f2FclSWIPF8,Hi
f2FclSWIPF8,We don't do shit a lot of the times 😂😂😂
f2FclSWIPF8,"Manually validate data, writing emails to whom??😮😮😮"
f2FclSWIPF8,Most time goes in cleanin data ..majorly manual validation😂
f2FclSWIPF8,"Bro a choti advice free me , just dont put memes in the middle of videos .  Time waste"
f2FclSWIPF8,Thank you for your valuable information bro
f2FclSWIPF8,"Then Please tell how we be prepared as a fresher to get into this field if I had the knowledge of sql , python ,  Excel , power bi"
f2FclSWIPF8,omg i dont like to commicatr with ppl im so introvert😂
f2FclSWIPF8,What? You don't spend 80 percent of the day collecting and validating data lol we have datawarehouse which is already underwent ETL pipelines so it is pretty much clean.
f2FclSWIPF8,True story!
